kernel,C,A,gamma,mean_cindex,std,dataset
linear,2.0,,2.0,0.8383199433762591,0.03232734891441416,pbc
linear,2.0,,4.0,0.7976771603775541,0.037579862935834964,pbc
linear,2.0,,8.0,0.8278772124707243,0.0383105614549045,pbc
linear,4.0,,0.125,0.8417174387869253,0.031149889812114008,pbc
linear,4.0,,0.25,0.8149044366977677,0.03025500298763923,pbc
linear,4.0,,0.5,0.8269880157098302,0.04397835870436088,pbc
linear,4.0,,1.0,0.842057906285611,0.036924219107994316,pbc
linear,4.0,,2.0,0.8202704823355168,0.029509985719218215,pbc
linear,4.0,,4.0,0.8351112988261933,0.023917775357928852,pbc
linear,4.0,,8.0,0.8295315797673766,0.048795192667899785,pbc
rbf,0.25,,0.125,0.7309247540117269,0.05365525115672309,pbc
rbf,0.25,,0.25,0.6534373615532645,0.08100949387774116,pbc
rbf,0.25,,0.5,0.524531767691802,0.06016242803389862,pbc
rbf,0.25,,1.0,0.4930987666061135,0.04770651759419085,pbc
rbf,0.25,,2.0,0.49258161906810116,0.06643823703186424,pbc
rbf,0.25,,4.0,0.4767746847721209,0.026653974843443538,pbc
rbf,0.25,,8.0,0.49293457781176253,0.015553671112192184,pbc
rbf,0.5,,0.125,0.7558440727656526,0.04516218291016532,pbc
rbf,0.5,,0.25,0.654626249889835,0.06252728886545686,pbc
rbf,0.5,,0.5,0.572773701999312,0.04524903068720052,pbc
rbf,0.5,,1.0,0.5132738758922295,0.050405872954858516,pbc
rbf,0.5,,2.0,0.49106003264216425,0.037009377438149874,pbc
rbf,0.5,,4.0,0.47630815967074697,0.0302523820526145,pbc
rbf,0.5,,8.0,0.4763134803251491,0.017043341663744934,pbc
rbf,1.0,,0.125,0.7486137047589043,0.03979788399961268,pbc
rbf,1.0,,0.25,0.6393934390857954,0.06039905381577807,pbc
rbf,1.0,,0.5,0.5573922276731057,0.05105263889180317,pbc
rbf,1.0,,1.0,0.5160028691975633,0.05498995699137943,pbc
rbf,1.0,,2.0,0.48661785644574856,0.04685256134174212,pbc
rbf,1.0,,4.0,0.47386066176080777,0.04447373641289378,pbc
rbf,1.0,,8.0,0.488795784911294,0.020638076820688318,pbc
rbf,2.0,,0.125,0.7425896492794124,0.04205473815159494,pbc
rbf,2.0,,0.25,0.6707031544666169,0.06954886783766974,pbc
rbf,2.0,,0.5,0.5942045227126262,0.05042512359716242,pbc
rbf,2.0,,1.0,0.5215551305807157,0.06961722291561721,pbc
rbf,2.0,,2.0,0.51112933259648,0.03683589998361449,pbc
rbf,2.0,,4.0,0.4702137444568598,0.04131096330680857,pbc
rbf,2.0,,8.0,0.4820014011886681,0.013192052956612361,pbc
rbf,4.0,,0.125,0.7149200530169161,0.057670670295051775,pbc
rbf,4.0,,0.25,0.6617800415841947,0.05601674002461276,pbc
rbf,4.0,,0.5,0.5529273549830634,0.06683162507770347,pbc
rbf,4.0,,1.0,0.5039656660691536,0.05323198882982681,pbc
rbf,4.0,,2.0,0.4660434096794245,0.04045770216800134,pbc
rbf,4.0,,4.0,0.4742549091654797,0.03383462399361314,pbc
rbf,4.0,,8.0,0.4797873846098525,0.011970570186431077,pbc
exponential,0.25,,0.125,0.8904139070206604,0.02700133154099802,pbc
exponential,0.25,,0.25,0.8709719860692111,0.024446049329261813,pbc
exponential,0.25,,0.5,0.8032276621569814,0.05164035267438521,pbc
exponential,0.25,,1.0,0.66723143958811,0.07510562207389594,pbc
exponential,0.25,,2.0,0.53268158539743,0.05788081750055071,pbc
exponential,0.25,,4.0,0.5199538730906756,0.06340991587464649,pbc
exponential,0.25,,8.0,0.48567366240861115,0.02254689615909927,pbc
exponential,0.5,,0.125,0.8879435648918925,0.02062182741481656,pbc
exponential,0.5,,0.25,0.8889391442612279,0.02190269942167892,pbc
exponential,0.5,,0.5,0.8279204666288746,0.016394689003985986,pbc
exponential,0.5,,1.0,0.6657945732012132,0.05473531735373856,pbc
exponential,0.5,,2.0,0.49484748606872014,0.06419387150771613,pbc
exponential,0.5,,4.0,0.4805439876171331,0.03845365191687387,pbc
exponential,0.5,,8.0,0.4775484732317725,0.03178204388695115,pbc
exponential,1.0,,0.125,0.8988360157739732,0.02139948892387036,pbc
exponential,1.0,,0.25,0.8465152724723886,0.02194386487142655,pbc
exponential,1.0,,0.5,0.8073974362502533,0.050229530646716,pbc
exponential,1.0,,1.0,0.6218991245155004,0.05206267279082638,pbc
exponential,1.0,,2.0,0.5541592627569124,0.04840869589763216,pbc
exponential,1.0,,4.0,0.5454004237059248,0.05456992921341219,pbc
exponential,1.0,,8.0,0.48531535241480367,0.02353161774461438,pbc
exponential,2.0,,0.125,0.8879809711743529,0.026228056337782885,pbc
exponential,2.0,,0.25,0.8654671678032854,0.01542118305871271,pbc
exponential,2.0,,0.5,0.7996784603029681,0.03504097941230358,pbc
exponential,2.0,,1.0,0.6763854788631641,0.05691766522519383,pbc
exponential,2.0,,2.0,0.5627254969714808,0.06240348023136238,pbc
exponential,2.0,,4.0,0.5008436072275609,0.032713437473403724,pbc
exponential,2.0,,8.0,0.4756435077811692,0.03742791122967313,pbc
exponential,4.0,,0.125,0.8846092798334784,0.026001938048900896,pbc
exponential,4.0,,0.25,0.8651057738231488,0.028158625217744416,pbc
exponential,4.0,,0.5,0.7947697141515492,0.047950863241762384,pbc
exponential,4.0,,1.0,0.6785008225951459,0.1000860539992158,pbc
exponential,4.0,,2.0,0.56700635842834,0.04063959946257865,pbc
exponential,4.0,,4.0,0.5082813189222417,0.040658795848588086,pbc
exponential,4.0,,8.0,0.45187047707167827,0.03718899738308498,pbc
poly,0.25,,0.125,0.8682148657281212,0.024785096839239382,pbc
poly,0.25,,0.25,0.8665115990386598,0.03653206587779539,pbc
poly,0.25,,0.5,0.8755476700287652,0.02781062138326383,pbc
poly,0.25,,1.0,0.8879877224865735,0.01724462187899978,pbc
poly,0.25,,2.0,0.870998688182867,0.024755570743590288,pbc
poly,0.25,,4.0,0.8426061026405872,0.045823649094681236,pbc
poly,0.25,,8.0,0.8169838782962454,0.04184388271397099,pbc
poly,0.5,,0.125,0.878368551344322,0.013747350853320192,pbc
poly,0.5,,0.25,0.8757031134617789,0.024743205360946187,pbc
poly,0.5,,0.5,0.8702868334854047,0.024662089693921894,pbc
poly,0.5,,1.0,0.8875184050096951,0.023118268682896993,pbc
poly,0.5,,2.0,0.8470951216437849,0.027740588115725794,pbc
poly,0.5,,4.0,0.8378290188597729,0.02555044778466912,pbc
poly,0.5,,8.0,0.8650537409139216,0.02124947865445509,pbc
poly,1.0,,0.125,0.8633463706064305,0.01863620898229651,pbc
poly,1.0,,0.25,0.8944307703492586,0.03052770073907023,pbc
poly,1.0,,0.5,0.8667048814863859,0.024084301985987572,pbc
poly,1.0,,1.0,0.8832624493343101,0.021927826521277144,pbc
poly,1.0,,2.0,0.8799948449311529,0.017144135758714655,pbc
poly,1.0,,4.0,0.8511755466814105,0.041030647713917866,pbc
poly,1.0,,8.0,0.84952488062856,0.028734836612432604,pbc
poly,2.0,,0.125,0.8748524127257724,0.02277206365980451,pbc
poly,2.0,,0.25,0.8958700526215233,0.015252904070193323,pbc
poly,2.0,,0.5,0.88849341790713,0.018853913659632474,pbc
poly,2.0,,1.0,0.878220098955258,0.029132246236366992,pbc
poly,2.0,,2.0,0.8615452876724605,0.03077452556310016,pbc
poly,2.0,,4.0,0.8587639500484471,0.022088076690638638,pbc
poly,2.0,,8.0,0.8413342248101241,0.023996056501675682,pbc
poly,4.0,,0.125,0.8791202688990113,0.025751214202128187,pbc
poly,4.0,,0.25,0.8783769379949529,0.018108753978738654,pbc
poly,4.0,,0.5,0.8702233977720016,0.024320275136637665,pbc
poly,4.0,,1.0,0.8799342468169948,0.03273704794439963,pbc
poly,4.0,,2.0,0.8696001785077735,0.025316193664358933,pbc
poly,4.0,,4.0,0.8457667658153099,0.03649060962024205,pbc
poly,4.0,,8.0,0.8419353241266878,0.03226267106001136,pbc
cauchy,0.25,,0.125,0.8486633359472664,0.029273642922707132,pbc
cauchy,0.25,,0.25,0.8270513128639994,0.028818757844841978,pbc
cauchy,0.25,,0.5,0.8270670998041204,0.02315221873716777,pbc
cauchy,0.25,,1.0,0.7739221281513429,0.026422257390625533,pbc
cauchy,0.25,,2.0,0.7789774318391003,0.05309319062069452,pbc
cauchy,0.25,,4.0,0.7183247319194764,0.06164662185825084,pbc
cauchy,0.25,,8.0,0.6682187137949741,0.04713829628799817,pbc
cauchy,0.5,,0.125,0.8618499097446005,0.027445822417782328,pbc
cauchy,0.5,,0.25,0.8497870230395848,0.03312890270481635,pbc
cauchy,0.5,,0.5,0.8160763147794976,0.03351008284874789,pbc
cauchy,0.5,,1.0,0.7925383608129499,0.03834454086467056,pbc
cauchy,0.5,,2.0,0.7457370799606898,0.06582588948149025,pbc
cauchy,0.5,,4.0,0.7128667030417701,0.033700636093153255,pbc
cauchy,0.5,,8.0,0.7033463026417106,0.07307124014837282,pbc
cauchy,1.0,,0.125,0.8667728613990426,0.01603781517191209,pbc
cauchy,1.0,,0.25,0.8527013193989748,0.033432089382606674,pbc
cauchy,1.0,,0.5,0.8180358164947309,0.05421868455272978,pbc
cauchy,1.0,,1.0,0.7838325073881435,0.0201437023346476,pbc
cauchy,1.0,,2.0,0.7725131855699273,0.04605195615103141,pbc
cauchy,1.0,,4.0,0.7313788611343552,0.051989675674218534,pbc
cauchy,1.0,,8.0,0.701701622121159,0.06154343028488725,pbc
cauchy,2.0,,0.125,0.8475432400231098,0.033659491139638634,pbc
cauchy,2.0,,0.25,0.8439827902299797,0.03453751891604609,pbc
cauchy,2.0,,0.5,0.8152994515252378,0.04468415122808975,pbc
cauchy,2.0,,1.0,0.7931387878640338,0.04727604950034601,pbc
cauchy,2.0,,2.0,0.7671307612495225,0.052690609928179984,pbc
cauchy,2.0,,4.0,0.7389520346423476,0.03608217519512465,pbc
cauchy,2.0,,8.0,0.6807524465402787,0.05311864015337165,pbc
cauchy,4.0,,0.125,0.8668419906766583,0.0315214054251363,pbc
cauchy,4.0,,0.25,0.873090407684435,0.027359795352550394,pbc
cauchy,4.0,,0.5,0.8136778424544543,0.03464304457670063,pbc
cauchy,4.0,,1.0,0.791194416596659,0.03948637799643221,pbc
cauchy,4.0,,2.0,0.7696154538335791,0.06368071389535229,pbc
cauchy,4.0,,4.0,0.7492630887866989,0.06447412773661333,pbc
cauchy,4.0,,8.0,0.647819928224246,0.08333309706390797,pbc
laplacian,0.25,,0.125,0.8369641252376272,0.028000992957060364,pbc
laplacian,0.25,,0.25,0.7526350530173316,0.040122899564957806,pbc
laplacian,0.25,,0.5,0.6476126744888278,0.050982148293996964,pbc
laplacian,0.25,,1.0,0.5148124262002927,0.04908119132232356,pbc
laplacian,0.25,,2.0,0.4940925166177205,0.04977316626108692,pbc
laplacian,0.25,,4.0,0.474892582772776,0.015941334483474037,pbc
laplacian,0.25,,8.0,0.5,0.0,pbc
laplacian,0.5,,0.125,0.840567678732467,0.0118138660300987,pbc
laplacian,0.5,,0.25,0.769446622494392,0.04133105861429132,pbc
laplacian,0.5,,0.5,0.6300162106260271,0.049046918826540324,pbc
laplacian,0.5,,1.0,0.530159839953021,0.06959894237369288,pbc
laplacian,0.5,,2.0,0.5065200462160255,0.0529530798669902,pbc
laplacian,0.5,,4.0,0.47291530014997435,0.020683004459498396,pbc
laplacian,0.5,,8.0,0.5,0.0,pbc
laplacian,1.0,,0.125,0.8331713867834905,0.04402387101421423,pbc
laplacian,1.0,,0.25,0.7722860936668525,0.04575474281212086,pbc
laplacian,1.0,,0.5,0.6429091857326311,0.04868213487118675,pbc
laplacian,1.0,,1.0,0.5415269766844593,0.04768003387025943,pbc
laplacian,1.0,,2.0,0.5169786506808749,0.060317577223232624,pbc
laplacian,1.0,,4.0,0.479910232051588,0.028851009946418853,pbc
laplacian,1.0,,8.0,0.5,0.0,pbc
laplacian,2.0,,0.125,0.8424288432910417,0.022717149493828942,pbc
laplacian,2.0,,0.25,0.7573678148762697,0.03298106856809296,pbc
laplacian,2.0,,0.5,0.6478358239824392,0.04409593439229514,pbc
laplacian,2.0,,1.0,0.5474648952996197,0.046282292306758205,pbc
laplacian,2.0,,2.0,0.5035128908222177,0.05395330540801704,pbc
laplacian,2.0,,4.0,0.4719192617718984,0.02364931696093698,pbc
laplacian,2.0,,8.0,0.5,0.0,pbc
laplacian,4.0,,0.125,0.845122028411011,0.029957099493352273,pbc
laplacian,4.0,,0.25,0.7665037112878424,0.06878372876258046,pbc
laplacian,4.0,,0.5,0.5880866752585661,0.05772939162708525,pbc
laplacian,4.0,,1.0,0.5368527356497641,0.0512208767227741,pbc
laplacian,4.0,,2.0,0.4925534369512202,0.060738623807995225,pbc
laplacian,4.0,,4.0,0.4896616572971292,0.029781306865082718,pbc
laplacian,4.0,,8.0,0.5,0.0,pbc
wavelet,0.25,0.125,,0.6216466867706006,0.01669465199946711,rats2
wavelet,0.25,0.25,,0.6830875103272551,0.019448881002000432,rats2
wavelet,0.25,0.5,,0.7184751338930473,0.03483531803045208,rats2
wavelet,0.25,1.0,,0.7436730831971013,0.025896429493653405,rats2
wavelet,0.25,2.0,,0.7537753986782816,0.02079044647563298,rats2
wavelet,0.25,4.0,,0.8851128348196827,0.018877415597115053,rats2
wavelet,0.25,8.0,,0.9465561888141438,0.007043449424198655,rats2
wavelet,0.5,0.125,,0.5913013193979642,0.024452586418037856,rats2
wavelet,0.5,0.25,,0.6781882562882322,0.0208139637123355,rats2
wavelet,0.5,0.5,,0.7048849145423338,0.027022292525147616,rats2
wavelet,0.5,1.0,,0.7517790345012005,0.025199277578652025,rats2
wavelet,0.5,2.0,,0.7663710461101906,0.023699458891511677,rats2
wavelet,0.5,4.0,,0.8866516484991726,0.021909445848601907,rats2
wavelet,0.5,8.0,,0.9474403100741619,0.011320649696880026,rats2
wavelet,1.0,0.125,,0.6016445895914064,0.03356621586832591,rats2
wavelet,1.0,0.25,,0.6741894684464964,0.02585822273535011,rats2
wavelet,1.0,0.5,,0.7141423183734715,0.015147517405329106,rats2
wavelet,1.0,1.0,,0.7505622809754391,0.038253171114771715,rats2
wavelet,1.0,2.0,,0.7828371292823586,0.019579635773428968,rats2
wavelet,1.0,4.0,,0.8993186138897714,0.02501409495818007,rats2
wavelet,1.0,8.0,,0.9516550376404043,0.005964551555661262,rats2
wavelet,2.0,0.125,,0.6138964916989674,0.027331518225072654,rats2
wavelet,2.0,0.25,,0.6874139248172475,0.02940562067944182,rats2
wavelet,2.0,0.5,,0.7012985153711017,0.017588222430378116,rats2
wavelet,2.0,1.0,,0.7906358626394301,0.019321649091495828,rats2
wavelet,2.0,2.0,,0.8191360060832574,0.02348936290379928,rats2
wavelet,2.0,4.0,,0.9248606284324726,0.015873278884760495,rats2
wavelet,2.0,8.0,,0.9575337093592274,0.006514920421302095,rats2
wavelet,4.0,0.125,,0.6039346844323722,0.03269549698890761,rats2
wavelet,4.0,0.25,,0.6740682966369818,0.018163038053845112,rats2
wavelet,4.0,0.5,,0.7437083027219094,0.017662302224563206,rats2
wavelet,4.0,1.0,,0.8429145592674987,0.026243607306005442,rats2
wavelet,4.0,2.0,,0.9008919832318277,0.011939514725128188,rats2
wavelet,4.0,4.0,,0.9787303293036649,0.009960899348573752,rats2
wavelet,4.0,8.0,,0.968605665261632,0.008583536815069301,rats2
linear,0.25,,0.125,0.9566568917204611,0.008808564504292783,rats2
linear,0.25,,0.25,0.9608535167342934,0.00843221505521385,rats2
linear,0.25,,0.5,0.9581164034191764,0.008449510174863445,rats2
linear,0.25,,1.0,0.964983973181222,0.007754146235205751,rats2
linear,0.25,,2.0,0.9585116518016129,0.008720406298229616,rats2
linear,0.25,,4.0,0.9589219255784169,0.006792071575962855,rats2
linear,0.25,,8.0,0.960299350441279,0.010606472188804695,rats2
linear,0.5,,0.125,0.9858632246423651,0.005293052443102857,rats2
linear,0.5,,0.25,0.9832077816249971,0.00941399823027416,rats2
linear,0.5,,0.5,0.9852508214358048,0.006035042588873727,rats2
linear,0.5,,1.0,0.9876409901398324,0.004643393772027033,rats2
linear,0.5,,2.0,0.9856574911188799,0.0038688807048666164,rats2
linear,0.5,,4.0,0.986895327764584,0.006779545030494212,rats2
linear,0.5,,8.0,0.9905775556856149,0.003301120332081922,rats2
linear,1.0,,0.125,0.9942663003607984,0.004288525029383388,rats2
linear,1.0,,0.25,0.9942109170841462,0.004728178007600062,rats2
linear,1.0,,0.5,0.9936340699267948,0.00309176631293427,rats2
linear,1.0,,1.0,0.9967627542722326,0.0028339306551821686,rats2
linear,1.0,,2.0,0.9958807412711831,0.0034983492656412677,rats2
linear,1.0,,4.0,0.9931553870803688,0.005091790032718532,rats2
linear,1.0,,8.0,0.9930578180766412,0.0032161166235194195,rats2
linear,2.0,,0.125,0.9922397023377234,0.004696221754792939,rats2
linear,2.0,,0.25,0.9898182562502555,0.004586839167567922,rats2
linear,2.0,,0.5,0.9915407892389665,0.008611400030691455,rats2
linear,2.0,,1.0,0.9907688098563495,0.007078895142024487,rats2
linear,2.0,,2.0,0.9923186131198906,0.005269191297758698,rats2
linear,2.0,,4.0,0.9939159428071486,0.00401285299528186,rats2
linear,2.0,,8.0,0.9916986381973937,0.006247775778698132,rats2
linear,4.0,,0.125,0.9886345362067239,0.004198508834143574,rats2
linear,4.0,,0.25,0.9905617876262809,0.00418625457558588,rats2
linear,4.0,,0.5,0.9899952766282641,0.003375113231729013,rats2
linear,4.0,,1.0,0.9915755656031399,0.005352968792598427,rats2
linear,4.0,,2.0,0.9882257580103682,0.007468062486849004,rats2
linear,4.0,,4.0,0.9914026098878802,0.0034729223557199733,rats2
linear,4.0,,8.0,0.9917052917809338,0.004695021028534196,rats2
rbf,0.25,,0.125,0.8959658176781854,0.015313293418234107,rats2
rbf,0.25,,0.25,0.8260016562456398,0.03067657851056293,rats2
rbf,0.25,,0.5,0.7891848188260531,0.018070754319546176,rats2
rbf,0.25,,1.0,0.7721560823148376,0.018694593082335263,rats2
rbf,0.25,,2.0,0.7572237114746105,0.028846713860076912,rats2
rbf,0.25,,4.0,0.7339682105124018,0.015793172344350303,rats2
rbf,0.25,,8.0,0.7364293124931608,0.030972235870949143,rats2
rbf,0.5,,0.125,0.8916251019955401,0.01665275644351669,rats2
rbf,0.5,,0.25,0.8397205012988337,0.0417881402268684,rats2
rbf,0.5,,0.5,0.7889767289275984,0.023066702977566404,rats2
rbf,0.5,,1.0,0.7703484432420457,0.027503898087662057,rats2
rbf,0.5,,2.0,0.7562670997027026,0.040775500861141886,rats2
rbf,0.5,,4.0,0.7493868232987289,0.015237980773652753,rats2
rbf,0.5,,8.0,0.7393130817163274,0.04155750645291185,rats2
rbf,1.0,,0.125,0.9038200644175725,0.0132190986742952,rats2
rbf,1.0,,0.25,0.862475389221858,0.02023009964538488,rats2
rbf,1.0,,0.5,0.824937904615979,0.021285552702951935,rats2
rbf,1.0,,1.0,0.8072347291597373,0.030523550388609863,rats2
rbf,1.0,,2.0,0.7601756315910092,0.02426445213550409,rats2
rbf,1.0,,4.0,0.7726310745820794,0.02519531584142455,rats2
rbf,1.0,,8.0,0.7533627062626984,0.03883091246621112,rats2
rbf,2.0,,0.125,0.9349964595836431,0.01423235673489243,rats2
rbf,2.0,,0.25,0.9100742286843685,0.014896042916355955,rats2
rbf,2.0,,0.5,0.8829575754687161,0.015609607615208028,rats2
rbf,2.0,,1.0,0.8429667936007845,0.03366856670999124,rats2
rbf,2.0,,2.0,0.8132924519681545,0.02954249221978399,rats2
rbf,2.0,,4.0,0.7812791996098203,0.023404413503020725,rats2
rbf,2.0,,8.0,0.7528834180275629,0.02602760833575712,rats2
rbf,4.0,,0.125,0.9872124238657124,0.006720040458244595,rats2
rbf,4.0,,0.25,0.9668913323624304,0.007030816968884423,rats2
rbf,4.0,,0.5,0.916945841468668,0.02868466671642245,rats2
rbf,4.0,,1.0,0.8906010448472512,0.028055686140962877,rats2
rbf,4.0,,2.0,0.8661004326693418,0.025177650259559363,rats2
rbf,4.0,,4.0,0.8454970849661179,0.032205468604598504,rats2
rbf,4.0,,8.0,0.7963702990904074,0.029892911062225216,rats2
exponential,0.25,,0.125,0.9198649092583429,0.011443491348038088,rats2
exponential,0.25,,0.25,0.891189440453096,0.012825970714865631,rats2
exponential,0.25,,0.5,0.849647685661644,0.023554182780706326,rats2
exponential,0.25,,1.0,0.7856547034902643,0.019499166270120404,rats2
exponential,0.25,,2.0,0.7602325155409678,0.01930717614939928,rats2
exponential,0.25,,4.0,0.7536172139436396,0.03850364637923316,rats2
exponential,0.25,,8.0,0.7466009211752211,0.03124651703820835,rats2
exponential,0.5,,0.125,0.923421756870955,0.010730661623872208,rats2
exponential,0.5,,0.25,0.9016821101938113,0.013622854617198787,rats2
exponential,0.5,,0.5,0.8458061580502862,0.021457472013300102,rats2
exponential,0.5,,1.0,0.8074213546116311,0.022614930414149654,rats2
exponential,0.5,,2.0,0.7651991329789907,0.0347052678122512,rats2
exponential,0.5,,4.0,0.7395640703742579,0.02500480847710325,rats2
exponential,0.5,,8.0,0.7569883456105535,0.04473128407843652,rats2
exponential,1.0,,0.125,0.9313254077059188,0.010039244718198235,rats2
exponential,1.0,,0.25,0.8965515793627177,0.02070191479678264,rats2
exponential,1.0,,0.5,0.8597308973226891,0.016187546850823246,rats2
exponential,1.0,,1.0,0.8280332033034121,0.028311856379419104,rats2
exponential,1.0,,2.0,0.7548596534371145,0.0320018085107358,rats2
exponential,1.0,,4.0,0.7677147278359557,0.04371471972659666,rats2
exponential,1.0,,8.0,0.7461045346314916,0.0334721299860896,rats2
exponential,2.0,,0.125,0.9364049171615196,0.011718329851366694,rats2
exponential,2.0,,0.25,0.9202967045896745,0.00925972392351668,rats2
exponential,2.0,,0.5,0.8974372325034448,0.016785029943375124,rats2
exponential,2.0,,1.0,0.8565955380839156,0.015749758382410155,rats2
exponential,2.0,,2.0,0.7949787592940226,0.0377232341851861,rats2
exponential,2.0,,4.0,0.7547800253259248,0.031205028139386495,rats2
exponential,2.0,,8.0,0.7541737771300453,0.04237239610705942,rats2
exponential,4.0,,0.125,0.9619829248544182,0.00811203332460488,rats2
exponential,4.0,,0.25,0.9721941627298303,0.007102477552597124,rats2
exponential,4.0,,0.5,0.9570655257432078,0.009872720164582786,rats2
exponential,4.0,,1.0,0.9129666962545352,0.013788307777544,rats2
exponential,4.0,,2.0,0.8483439797732923,0.02314161667478347,rats2
exponential,4.0,,4.0,0.7793738206013204,0.031072377819687757,rats2
exponential,4.0,,8.0,0.7467078152731206,0.041825231613022575,rats2
poly,0.25,,0.125,0.9288605610338486,0.00995954128325523,rats2
poly,0.25,,0.25,0.9376589310009249,0.013603195696327832,rats2
poly,0.25,,0.5,0.9629937025519929,0.006036190122412071,rats2
poly,0.25,,1.0,0.9793830398652308,0.010209780277881,rats2
poly,0.25,,2.0,0.9936515011093278,0.0046005849843213115,rats2
poly,0.25,,4.0,0.9951568495086217,0.003437927711072359,rats2
poly,0.25,,8.0,0.9953453305092763,0.0020844365234725846,rats2
poly,0.5,,0.125,0.9430634000983155,0.01076838995119809,rats2
poly,0.5,,0.25,0.9649674577964612,0.010592875956364841,rats2
poly,0.5,,0.5,0.9654454466450145,0.018967101332405364,rats2
poly,0.5,,1.0,0.9920903049814351,0.005192405207134244,rats2
poly,0.5,,2.0,0.9959785479723398,0.0026699144133954258,rats2
poly,0.5,,4.0,0.9968969486255339,0.0027097625926569328,rats2
poly,0.5,,8.0,0.9956778231844734,0.0021450612266842414,rats2
poly,1.0,,0.125,0.9789845420266751,0.006834358355259939,rats2
poly,1.0,,0.25,0.9920050448674941,0.004322772059407647,rats2
poly,1.0,,0.5,0.9917939594477454,0.004568114840108386,rats2
poly,1.0,,1.0,0.9946778964416199,0.0018693820289814745,rats2
poly,1.0,,2.0,0.9987240491647235,0.0016551511530261886,rats2
poly,1.0,,4.0,1.0,0.0,rats2
poly,1.0,,8.0,1.0,0.0,rats2
poly,2.0,,0.125,0.9961211844935651,0.0020659893538865458,rats2
poly,2.0,,0.25,0.994888385227998,0.0037592906010754656,rats2
poly,2.0,,0.5,0.9963238422996555,0.003303760782903854,rats2
poly,2.0,,1.0,0.9974834231766389,0.0016838168293909536,rats2
poly,2.0,,2.0,0.9991681450809974,0.0016643688842650675,rats2
poly,2.0,,4.0,1.0,0.0,rats2
poly,2.0,,8.0,1.0,0.0,rats2
poly,4.0,,0.125,0.9972541619197386,0.0032471316602335604,rats2
poly,4.0,,0.25,0.9959794619152795,0.0023882012315071667,rats2
poly,4.0,,0.5,0.9980398231785674,0.0016945173932925548,rats2
poly,4.0,,1.0,0.9993064066936947,0.0012987267523870312,rats2
poly,4.0,,2.0,1.0,0.0,rats2
poly,4.0,,4.0,1.0,0.0,rats2
poly,4.0,,8.0,1.0,0.0,rats2
cauchy,0.25,,0.125,0.8973482916052793,0.010960586779534778,rats2
cauchy,0.25,,0.25,0.8619296219552653,0.01877445767561559,rats2
cauchy,0.25,,0.5,0.8300630208576074,0.014979650862704676,rats2
cauchy,0.25,,1.0,0.7986723155266438,0.024049605855460163,rats2
cauchy,0.25,,2.0,0.7827498379822939,0.030841223511635107,rats2
cauchy,0.25,,4.0,0.7738947380792321,0.021740509797968294,rats2
cauchy,0.25,,8.0,0.7699813165675643,0.032170878471760096,rats2
cauchy,0.5,,0.125,0.90422075755949,0.012204032509082294,rats2
cauchy,0.5,,0.25,0.8653034518958554,0.021813187101805565,rats2
cauchy,0.5,,0.5,0.8328809964530327,0.02240150264360175,rats2
cauchy,0.5,,1.0,0.8071311402918757,0.033050427541657906,rats2
cauchy,0.5,,2.0,0.7782591042075013,0.026290591854809378,rats2
cauchy,0.5,,4.0,0.7592165406402873,0.0297677523595047,rats2
cauchy,0.5,,8.0,0.7483207435961278,0.04018313965619563,rats2
cauchy,1.0,,0.125,0.9161609207156511,0.010273241413650547,rats2
cauchy,1.0,,0.25,0.8729899396332309,0.020829844419645395,rats2
cauchy,1.0,,0.5,0.8571810351302158,0.0137672642443383,rats2
cauchy,1.0,,1.0,0.8280323167736118,0.02398703541904332,rats2
cauchy,1.0,,2.0,0.809232796453639,0.017062387234405767,rats2
cauchy,1.0,,4.0,0.7913201219291773,0.03948576799899786,rats2
cauchy,1.0,,8.0,0.78867467116732,0.035356668564797314,rats2
cauchy,2.0,,0.125,0.9332700721644176,0.009792936703446642,rats2
cauchy,2.0,,0.25,0.9252738110794111,0.010269945634936476,rats2
cauchy,2.0,,0.5,0.8903191585545445,0.011059591097589264,rats2
cauchy,2.0,,1.0,0.8833329121521059,0.016301681928777446,rats2
cauchy,2.0,,2.0,0.85838117812115,0.031941711048870676,rats2
cauchy,2.0,,4.0,0.8059512589546047,0.019883493208716903,rats2
cauchy,2.0,,8.0,0.7916758266282384,0.033812012170492935,rats2
cauchy,4.0,,0.125,0.9809077353714402,0.01125546599364442,rats2
cauchy,4.0,,0.25,0.9805769382538907,0.005674061854485165,rats2
cauchy,4.0,,0.5,0.9615874545225097,0.016227986880600107,rats2
cauchy,4.0,,1.0,0.9405476890655384,0.008050649149753331,rats2
cauchy,4.0,,2.0,0.9073889504920809,0.02268779746084643,rats2
cauchy,4.0,,4.0,0.8866854431987597,0.017810832411093814,rats2
cauchy,4.0,,8.0,0.8646442807154529,0.017867181094471052,rats2
laplacian,0.25,,0.125,0.9174085831396344,0.009872927609544134,rats2
laplacian,0.25,,0.25,0.8825831993792462,0.011279782963110616,rats2
laplacian,0.25,,0.5,0.8222291053489531,0.027878688980320192,rats2
laplacian,0.25,,1.0,0.7807270567492656,0.026372893977879043,rats2
laplacian,0.25,,2.0,0.7512518231404401,0.02471613687829633,rats2
laplacian,0.25,,4.0,0.7443007575497328,0.029377914720179314,rats2
laplacian,0.25,,8.0,0.7679451404151435,0.04159971223313675,rats2
